expense_share_id,expense_id,trip_id,traveler_id,lender_traveler_id,trip,reason,expense_date,expense_type,product,currency,exchange_rate,expense_amount_original,expense_amount_lps,expense_amount_usd,is_shared_expense,participant_count,share_original,share_lps,share_usd
E0203_P005,E0203,T001,P005,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Agua,$,26.42,1.1,29.062000000000005,1.1,false,1,1.1,29.062000000000005,1.1
E0204_P001,E0204,T001,P001,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Frozen,$,26.42,5.8,153.23600000000002,5.8,false,1,5.8,153.23600000000002,5.8
E0205_P001,E0205,T001,P001,P002,ESV Shakira 2026,Combustible,2026-02-08,Combustible,Combustible,$,26.42,54.02,1427.2084000000002,54.02,true,5,10.804,285.44168,10.804
E0205_P002,E0205,T001,P002,P002,ESV Shakira 2026,Combustible,2026-02-08,Combustible,Combustible,$,26.42,54.02,1427.2084000000002,54.02,true,5,10.804,285.44168,10.804
E0205_P003,E0205,T001,P003,P002,ESV Shakira 2026,Combustible,2026-02-08,Combustible,Combustible,$,26.42,54.02,1427.2084000000002,54.02,true,5,10.804,285.44168,10.804
E0205_P004,E0205,T001,P004,P002,ESV Shakira 2026,Combustible,2026-02-08,Combustible,Combustible,$,26.42,54.02,1427.2084000000002,54.02,true,5,10.804,285.44168,10.804
E0205_P005,E0205,T001,P005,P002,ESV Shakira 2026,Combustible,2026-02-08,Combustible,Combustible,$,26.42,54.02,1427.2084000000002,54.02,true,5,10.804,285.44168,10.804
E0206_P002,E0206,T001,P002,P002,ESV Shakira 2026,McDonalds,2026-02-08,Restaurantes,McNuggets Mediano,$,26.42,6.0,158.52,6.0,false,1,6.0,158.52,6.0
E0207_P003,E0207,T001,P003,P002,ESV Shakira 2026,McDonalds,2026-02-08,Restaurantes,McNuggets Mediano,$,26.42,6.0,158.52,6.0,false,1,6.0,158.52,6.0
E0208_P001,E0208,T001,P001,P002,ESV Shakira 2026,McDonalds,2026-02-08,Restaurantes,BigMac,$,26.42,7.25,191.545,7.25,false,1,7.25,191.545,7.25
E0209_P004,E0209,T001,P004,P002,ESV Shakira 2026,McDonalds,2026-02-08,Restaurantes,McSan McPollo Mediano,$,26.42,4.99,131.8358,4.99,false,1,4.99,131.8358,4.99
E0210_P004,E0210,T001,P004,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Souvenires,Camisa,$,26.42,5.0,132.10000000000002,5.0,false,1,5.0,132.10000000000002,5.0
E0211_P003,E0211,T001,P003,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Souvenires,Camisa,$,26.42,5.0,132.10000000000002,5.0,false,1,5.0,132.10000000000002,5.0
E0212_P001,E0212,T001,P001,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Ida,$,26.42,12.72,336.0624,12.72,true,5,2.544,67.21248,2.544
E0212_P002,E0212,T001,P002,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Ida,$,26.42,12.72,336.0624,12.72,true,5,2.544,67.21248,2.544
E0212_P003,E0212,T001,P003,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Ida,$,26.42,12.72,336.0624,12.72,true,5,2.544,67.21248,2.544
E0212_P004,E0212,T001,P004,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Ida,$,26.42,12.72,336.0624,12.72,true,5,2.544,67.21248,2.544
E0212_P005,E0212,T001,P005,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Ida,$,26.42,12.72,336.0624,12.72,true,5,2.544,67.21248,2.544
E0213_P001,E0213,T001,P001,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Regreso,$,26.42,23.45,619.549,23.45,true,5,4.6899999999999995,123.90979999999999,4.6899999999999995
E0213_P002,E0213,T001,P002,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Regreso,$,26.42,23.45,619.549,23.45,true,5,4.6899999999999995,123.90979999999999,4.6899999999999995
E0213_P003,E0213,T001,P003,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Regreso,$,26.42,23.45,619.549,23.45,true,5,4.6899999999999995,123.90979999999999,4.6899999999999995
E0213_P004,E0213,T001,P004,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Regreso,$,26.42,23.45,619.549,23.45,true,5,4.6899999999999995,123.90979999999999,4.6899999999999995
E0213_P005,E0213,T001,P005,P002,ESV Shakira 2026,Concierto Shakira,2026-02-08,Amenidades,Uber Regreso,$,26.42,23.45,619.549,23.45,true,5,4.6899999999999995,123.90979999999999,4.6899999999999995
E0214_P001,E0214,T001,P001,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Iced Grande Caramel Macchiato,$,26.42,5.1,134.742,5.1,false,1,5.1,134.742,5.1
E0215_P005,E0215,T001,P005,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Bun Roll Sausage & Cheddar,$,26.42,4.99,131.8358,4.99,false,1,4.99,131.8358,4.99
E0216_P004,E0216,T001,P004,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Bun Roll Sausage & Cheddar,$,26.42,4.99,131.8358,4.99,false,1,4.99,131.8358,4.99
E0217_P001,E0217,T001,P001,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Bun Roll Sausage & Cheddar,$,26.42,4.99,131.8358,4.99,false,1,4.99,131.8358,4.99
E0218_P005,E0218,T001,P005,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Hot Grande Café Latte,$,26.42,4.2,110.964,4.2,false,1,4.2,110.964,4.2
E0219_P004,E0219,T001,P004,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Venti Hot Pistachio Latte,$,26.42,5.9,155.878,5.9,false,1,5.9,155.878,5.9
E0220_P002,E0220,T001,P002,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Chicken Chipotle Ciabatta,$,26.42,5.95,157.199,5.95,false,1,5.95,157.199,5.95
E0221_P002,E0221,T001,P002,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Vanilla Cream Frappuccino,$,26.42,4.95,130.77900000000002,4.95,false,1,4.95,130.77900000000002,4.95
E0222_P003,E0222,T001,P003,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Iced Alto Shaken Green Tea Lemonade,$,26.42,2.75,72.655,2.75,false,1,2.75,72.655,2.75
E0223_P003,E0223,T001,P003,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Baguette Española,$,26.42,5.95,157.199,5.95,false,1,5.95,157.199,5.95
E0224_P002,E0224,T001,P002,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Danish,$,26.42,2.85,75.29700000000001,2.85,false,1,2.85,75.29700000000001,2.85
E0225_P001,E0225,T001,P001,P002,ESV Shakira 2026,Starbucks,2026-02-09,Restaurantes,Bavarian Cake,$,26.42,5.5,145.31,5.5,false,1,5.5,145.31,5.5
E0226_P001,E0226,T001,P001,P002,ESV Shakira 2026,Airbnb,2026-01-06,Amenidades,Airbnb,$,26.42,222.53,5879.2426000000005,222.53,true,5,44.506,1175.84852,44.506
E0226_P002,E0226,T001,P002,P002,ESV Shakira 2026,Airbnb,2026-01-06,Amenidades,Airbnb,$,26.42,222.53,5879.2426000000005,222.53,true,5,44.506,1175.84852,44.506
E0226_P003,E0226,T001,P003,P002,ESV Shakira 2026,Airbnb,2026-01-06,Amenidades,Airbnb,$,26.42,222.53,5879.2426000000005,222.53,true,5,44.506,1175.84852,44.506
E0226_P004,E0226,T001,P004,P002,ESV Shakira 2026,Airbnb,2026-01-06,Amenidades,Airbnb,$,26.42,222.53,5879.2426000000005,222.53,true,5,44.506,1175.84852,44.506
E0226_P005,E0226,T001,P005,P002,ESV Shakira 2026,Airbnb,2026-01-06,Amenidades,Airbnb,$,26.42,222.53,5879.2426000000005,222.53,true,5,44.506,1175.84852,44.506
E0227_P001,E0227,T001,P001,P002,ESV Shakira 2026,Boleto Concierto,2026-01-06,Amenidades,Entradas,$,26.42,395.5,10449.11,395.5,true,5,79.1,2089.822,79.1
E0227_P002,E0227,T001,P002,P002,ESV Shakira 2026,Boleto Concierto,2026-01-06,Amenidades,Entradas,$,26.42,395.5,10449.11,395.5,true,5,79.1,2089.822,79.1
E0227_P003,E0227,T001,P003,P002,ESV Shakira 2026,Boleto Concierto,2026-01-06,Amenidades,Entradas,$,26.42,395.5,10449.11,395.5,true,5,79.1,2089.822,79.1
E0227_P004,E0227,T001,P004,P002,ESV Shakira 2026,Boleto Concierto,2026-01-06,Amenidades,Entradas,$,26.42,395.5,10449.11,395.5,true,5,79.1,2089.822,79.1
E0227_P005,E0227,T001,P005,P002,ESV Shakira 2026,Boleto Concierto,2026-01-06,Amenidades,Entradas,$,26.42,395.5,10449.11,395.5,true,5,79.1,2089.822,79.1
E0228_P001,E0228,T001,P001,P002,ESV Shakira 2026,Combustible,2026-02-09,Combustible,Gasolina Regreso,L,26.42,946.3,946.3,35.817562452687355,true,5,189.26,189.26,7.163512490537471
E0228_P002,E0228,T001,P002,P002,ESV Shakira 2026,Combustible,2026-02-09,Combustible,Gasolina Regreso,L,26.42,946.3,946.3,35.817562452687355,true,5,189.26,189.26,7.163512490537471
E0228_P003,E0228,T001,P003,P002,ESV Shakira 2026,Combustible,2026-02-09,Combustible,Gasolina Regreso,L,26.42,946.3,946.3,35.817562452687355,true,5,189.26,189.26,7.163512490537471
E0228_P004,E0228,T001,P004,P002,ESV Shakira 2026,Combustible,2026-02-09,Combustible,Gasolina Regreso,L,26.42,946.3,946.3,35.817562452687355,true,5,189.26,189.26,7.163512490537471
E0228_P005,E0228,T001,P005,P002,ESV Shakira 2026,Combustible,2026-02-09,Combustible,Gasolina Regreso,L,26.42,946.3,946.3,35.817562452687355,true,5,189.26,189.26,7.163512490537471
